ip,version,eol_status,cve_id,base_score,base_severity,cvss_version
45.135.99.64,1.1.1n,2023-09-11,CVE-2026-34180,7.5,HIGH,3.1
45.135.99.64,1.1.1n,2023-09-11,CVE-2026-42766,5.9,MEDIUM,3.1
45.135.99.64,1.1.1n,2023-09-11,CVE-2026-45447,8.8,HIGH,3.1
45.135.99.64,1.1.1n,2023-09-11,CVE-2026-7383,8.1,HIGH,3.1
45.135.99.64,1.1.1n,2023-09-11,CVE-2026-9076,7.5,HIGH,3.1
84.247.10.230,1.1.1h,2023-09-11,CVE-2023-4807,7.8,HIGH,3.1
84.247.10.230,1.1.1h,2023-09-11,CVE-2023-5678,5.3,MEDIUM,3.1
84.247.10.230,1.1.1h,2023-09-11,CVE-2024-0727,5.5,MEDIUM,3.1
84.247.10.230,1.1.1h,2023-09-11,CVE-2025-68160,4.7,MEDIUM,3.1
84.247.10.230,1.1.1h,2023-09-11,CVE-2025-69418,4.0,MEDIUM,3.1
84.247.10.230,1.1.1h,2023-09-11,CVE-2025-69419,7.4,HIGH,3.1
84.247.10.230,1.1.1h,2023-09-11,CVE-2025-69420,7.5,HIGH,3.1
84.247.10.230,1.1.1h,2023-09-11,CVE-2025-69421,7.5,HIGH,3.1
84.247.10.230,1.1.1h,2023-09-11,CVE-2026-22795,5.5,MEDIUM,3.1
84.247.10.230,1.1.1h,2023-09-11,CVE-2026-22796,5.3,MEDIUM,3.1
84.247.10.230,1.1.1h,2023-09-11,CVE-2026-28387,8.1,HIGH,3.1
84.247.10.230,1.1.1h,2023-09-11,CVE-2026-28388,7.5,HIGH,3.1
84.247.10.230,1.1.1h,2023-09-11,CVE-2026-28389,7.5,HIGH,3.1
84.247.10.230,1.1.1h,2023-09-11,CVE-2026-28390,7.5,HIGH,3.1
84.247.10.230,1.1.1h,2023-09-11,CVE-2026-34180,7.5,HIGH,3.1
84.247.10.230,1.1.1h,2023-09-11,CVE-2026-42766,5.9,MEDIUM,3.1
84.247.10.230,1.1.1h,2023-09-11,CVE-2026-45447,8.8,HIGH,3.1
84.247.10.230,1.1.1h,2023-09-11,CVE-2026-7383,8.1,HIGH,3.1
84.247.10.230,1.1.1h,2023-09-11,CVE-2026-9076,7.5,HIGH,3.1
45.136.64.174,1.1.1w,2023-09-11,CVE-2023-5678,5.3,MEDIUM,3.1
45.136.64.174,1.1.1w,2023-09-11,CVE-2024-0727,5.5,MEDIUM,3.1
45.136.64.174,1.1.1w,2023-09-11,CVE-2025-68160,4.7,MEDIUM,3.1
45.136.64.174,1.1.1w,2023-09-11,CVE-2025-69418,4.0,MEDIUM,3.1
45.136.64.174,1.1.1w,2023-09-11,CVE-2025-69419,7.4,HIGH,3.1
45.136.64.174,1.1.1w,2023-09-11,CVE-2025-69420,7.5,HIGH,3.1
45.136.64.174,1.1.1w,2023-09-11,CVE-2025-69421,7.5,HIGH,3.1
45.136.64.174,1.1.1w,2023-09-11,CVE-2026-22795,5.5,MEDIUM,3.1
45.136.64.174,1.1.1w,2023-09-11,CVE-2026-22796,5.3,MEDIUM,3.1
45.136.64.174,1.1.1w,2023-09-11,CVE-2026-28387,8.1,HIGH,3.1
45.136.64.174,1.1.1w,2023-09-11,CVE-2026-28388,7.5,HIGH,3.1
45.136.64.174,1.1.1w,2023-09-11,CVE-2026-28389,7.5,HIGH,3.1
45.136.64.174,1.1.1w,2023-09-11,CVE-2026-28390,7.5,HIGH,3.1
45.136.64.174,1.1.1w,2023-09-11,CVE-2026-34180,7.5,HIGH,3.1
45.136.64.174,1.1.1w,2023-09-11,CVE-2026-42766,5.9,MEDIUM,3.1
45.136.64.174,1.1.1w,2023-09-11,CVE-2026-45447,8.8,HIGH,3.1
45.136.64.174,1.1.1w,2023-09-11,CVE-2026-7383,8.1,HIGH,3.1
45.136.64.174,1.1.1w,2023-09-11,CVE-2026-9076,7.5,HIGH,3.1
91.244.206.74,1.1.1w,2023-09-11,CVE-2023-5678,5.3,MEDIUM,3.1
91.244.206.74,1.1.1w,2023-09-11,CVE-2024-0727,5.5,MEDIUM,3.1
91.244.206.74,1.1.1w,2023-09-11,CVE-2025-68160,4.7,MEDIUM,3.1
91.244.206.74,1.1.1w,2023-09-11,CVE-2025-69418,4.0,MEDIUM,3.1
91.244.206.74,1.1.1w,2023-09-11,CVE-2025-69419,7.4,HIGH,3.1
91.244.206.74,1.1.1w,2023-09-11,CVE-2025-69420,7.5,HIGH,3.1
91.244.206.74,1.1.1w,2023-09-11,CVE-2025-69421,7.5,HIGH,3.1
91.244.206.74,1.1.1w,2023-09-11,CVE-2026-22795,5.5,MEDIUM,3.1
91.244.206.74,1.1.1w,2023-09-11,CVE-2026-22796,5.3,MEDIUM,3.1
91.244.206.74,1.1.1w,2023-09-11,CVE-2026-28387,8.1,HIGH,3.1
91.244.206.74,1.1.1w,2023-09-11,CVE-2026-28388,7.5,HIGH,3.1
91.244.206.74,1.1.1w,2023-09-11,CVE-2026-28389,7.5,HIGH,3.1
91.244.206.74,1.1.1w,2023-09-11,CVE-2026-28390,7.5,HIGH,3.1
91.244.206.74,1.1.1w,2023-09-11,CVE-2026-34180,7.5,HIGH,3.1
91.244.206.74,1.1.1w,2023-09-11,CVE-2026-42766,5.9,MEDIUM,3.1
91.244.206.74,1.1.1w,2023-09-11,CVE-2026-45447,8.8,HIGH,3.1
91.244.206.74,1.1.1w,2023-09-11,CVE-2026-7383,8.1,HIGH,3.1
91.244.206.74,1.1.1w,2023-09-11,CVE-2026-9076,7.5,HIGH,3.1
139.162.45.22,1.0.2k-fips,2019-12-31,CVE-2023-5678,5.3,MEDIUM,3.1
139.162.45.22,1.0.2k-fips,2019-12-31,CVE-2024-0727,5.5,MEDIUM,3.1
139.162.45.22,1.0.2k-fips,2019-12-31,CVE-2025-68160,4.7,MEDIUM,3.1
139.162.45.22,1.0.2k-fips,2019-12-31,CVE-2025-69421,7.5,HIGH,3.1
139.162.45.22,1.0.2k-fips,2019-12-31,CVE-2026-22796,5.3,MEDIUM,3.1
139.162.45.22,1.0.2k-fips,2019-12-31,CVE-2026-28388,7.5,HIGH,3.1
139.162.45.22,1.0.2k-fips,2019-12-31,CVE-2026-28389,7.5,HIGH,3.1
139.162.45.22,1.0.2k-fips,2019-12-31,CVE-2026-28390,7.5,HIGH,3.1
139.162.45.22,1.0.2k-fips,2019-12-31,CVE-2026-34180,7.5,HIGH,3.1
139.162.45.22,1.0.2k-fips,2019-12-31,CVE-2026-42766,5.9,MEDIUM,3.1
139.162.45.22,1.0.2k-fips,2019-12-31,CVE-2026-45447,8.8,HIGH,3.1
139.162.45.22,1.0.2k-fips,2019-12-31,CVE-2026-7383,8.1,HIGH,3.1
139.162.45.22,1.0.2k-fips,2019-12-31,CVE-2026-9076,7.5,HIGH,3.1
45.140.8.240,1.1.1w,2023-09-11,CVE-2023-5678,5.3,MEDIUM,3.1
45.140.8.240,1.1.1w,2023-09-11,CVE-2024-0727,5.5,MEDIUM,3.1
45.140.8.240,1.1.1w,2023-09-11,CVE-2025-68160,4.7,MEDIUM,3.1
45.140.8.240,1.1.1w,2023-09-11,CVE-2025-69418,4.0,MEDIUM,3.1
45.140.8.240,1.1.1w,2023-09-11,CVE-2025-69419,7.4,HIGH,3.1
45.140.8.240,1.1.1w,2023-09-11,CVE-2025-69420,7.5,HIGH,3.1
45.140.8.240,1.1.1w,2023-09-11,CVE-2025-69421,7.5,HIGH,3.1
45.140.8.240,1.1.1w,2023-09-11,CVE-2026-22795,5.5,MEDIUM,3.1
45.140.8.240,1.1.1w,2023-09-11,CVE-2026-22796,5.3,MEDIUM,3.1
45.140.8.240,1.1.1w,2023-09-11,CVE-2026-28387,8.1,HIGH,3.1
45.140.8.240,1.1.1w,2023-09-11,CVE-2026-28388,7.5,HIGH,3.1
45.140.8.240,1.1.1w,2023-09-11,CVE-2026-28389,7.5,HIGH,3.1
45.140.8.240,1.1.1w,2023-09-11,CVE-2026-28390,7.5,HIGH,3.1
45.140.8.240,1.1.1w,2023-09-11,CVE-2026-34180,7.5,HIGH,3.1
45.140.8.240,1.1.1w,2023-09-11,CVE-2026-42766,5.9,MEDIUM,3.1
45.140.8.240,1.1.1w,2023-09-11,CVE-2026-45447,8.8,HIGH,3.1
45.140.8.240,1.1.1w,2023-09-11,CVE-2026-7383,8.1,HIGH,3.1
45.140.8.240,1.1.1w,2023-09-11,CVE-2026-9076,7.5,HIGH,3.1
45.135.97.20,1.1.1n,2023-09-11,CVE-2023-4807,7.8,HIGH,3.1
45.135.97.20,1.1.1n,2023-09-11,CVE-2023-5678,5.3,MEDIUM,3.1
45.135.97.20,1.1.1n,2023-09-11,CVE-2024-0727,5.5,MEDIUM,3.1
45.135.97.20,1.1.1n,2023-09-11,CVE-2025-68160,4.7,MEDIUM,3.1
45.135.97.20,1.1.1n,2023-09-11,CVE-2025-69418,4.0,MEDIUM,3.1
45.135.97.20,1.1.1n,2023-09-11,CVE-2025-69419,7.4,HIGH,3.1
45.135.97.20,1.1.1n,2023-09-11,CVE-2025-69420,7.5,HIGH,3.1
45.135.97.20,1.1.1n,2023-09-11,CVE-2025-69421,7.5,HIGH,3.1
45.135.97.20,1.1.1n,2023-09-11,CVE-2026-22795,5.5,MEDIUM,3.1
45.135.97.20,1.1.1n,2023-09-11,CVE-2026-22796,5.3,MEDIUM,3.1
45.135.97.20,1.1.1n,2023-09-11,CVE-2026-28387,8.1,HIGH,3.1
45.135.97.20,1.1.1n,2023-09-11,CVE-2026-28388,7.5,HIGH,3.1
45.135.97.20,1.1.1n,2023-09-11,CVE-2026-28389,7.5,HIGH,3.1
45.135.97.20,1.1.1n,2023-09-11,CVE-2026-28390,7.5,HIGH,3.1
45.135.97.20,1.1.1n,2023-09-11,CVE-2026-34180,7.5,HIGH,3.1
45.135.97.20,1.1.1n,2023-09-11,CVE-2026-42766,5.9,MEDIUM,3.1
45.135.97.20,1.1.1n,2023-09-11,CVE-2026-45447,8.8,HIGH,3.1
45.135.97.20,1.1.1n,2023-09-11,CVE-2026-7383,8.1,HIGH,3.1
45.135.97.20,1.1.1n,2023-09-11,CVE-2026-9076,7.5,HIGH,3.1
45.149.90.213,3.0.19,False,CVE-2026-28387,8.1,HIGH,3.1
45.149.90.213,3.0.19,False,CVE-2026-28388,7.5,HIGH,3.1
45.149.90.213,3.0.19,False,CVE-2026-28389,7.5,HIGH,3.1
45.149.90.213,3.0.19,False,CVE-2026-28390,7.5,HIGH,3.1
45.149.90.213,3.0.19,False,CVE-2026-34180,7.5,HIGH,3.1
45.149.90.213,3.0.19,False,CVE-2026-42766,5.9,MEDIUM,3.1
45.149.90.213,3.0.19,False,CVE-2026-45447,8.8,HIGH,3.1
45.149.90.213,3.0.19,False,CVE-2026-7383,8.1,HIGH,3.1
45.149.90.213,3.0.19,False,CVE-2026-9076,7.5,HIGH,3.1
109.109.123.93,1.1.1t,2023-09-11,CVE-2023-4807,7.8,HIGH,3.1
109.109.123.93,1.1.1t,2023-09-11,CVE-2023-5678,5.3,MEDIUM,3.1
109.109.123.93,1.1.1t,2023-09-11,CVE-2024-0727,5.5,MEDIUM,3.1
109.109.123.93,1.1.1t,2023-09-11,CVE-2025-68160,4.7,MEDIUM,3.1
109.109.123.93,1.1.1t,2023-09-11,CVE-2025-69418,4.0,MEDIUM,3.1
109.109.123.93,1.1.1t,2023-09-11,CVE-2025-69419,7.4,HIGH,3.1
109.109.123.93,1.1.1t,2023-09-11,CVE-2025-69420,7.5,HIGH,3.1
109.109.123.93,1.1.1t,2023-09-11,CVE-2025-69421,7.5,HIGH,3.1
109.109.123.93,1.1.1t,2023-09-11,CVE-2026-22795,5.5,MEDIUM,3.1
109.109.123.93,1.1.1t,2023-09-11,CVE-2026-22796,5.3,MEDIUM,3.1
109.109.123.93,1.1.1t,2023-09-11,CVE-2026-28387,8.1,HIGH,3.1
109.109.123.93,1.1.1t,2023-09-11,CVE-2026-28388,7.5,HIGH,3.1
109.109.123.93,1.1.1t,2023-09-11,CVE-2026-28389,7.5,HIGH,3.1
109.109.123.93,1.1.1t,2023-09-11,CVE-2026-28390,7.5,HIGH,3.1
109.109.123.93,1.1.1t,2023-09-11,CVE-2026-34180,7.5,HIGH,3.1
109.109.123.93,1.1.1t,2023-09-11,CVE-2026-42766,5.9,MEDIUM,3.1
109.109.123.93,1.1.1t,2023-09-11,CVE-2026-45447,8.8,HIGH,3.1
109.109.123.93,1.1.1t,2023-09-11,CVE-2026-7383,8.1,HIGH,3.1
109.109.123.93,1.1.1t,2023-09-11,CVE-2026-9076,7.5,HIGH,3.1
45.135.97.51,1.1.1n,2023-09-11,CVE-2023-4807,7.8,HIGH,3.1
45.135.97.51,1.1.1n,2023-09-11,CVE-2023-5678,5.3,MEDIUM,3.1
45.135.97.51,1.1.1n,2023-09-11,CVE-2024-0727,5.5,MEDIUM,3.1
45.135.97.51,1.1.1n,2023-09-11,CVE-2025-68160,4.7,MEDIUM,3.1
45.135.97.51,1.1.1n,2023-09-11,CVE-2025-69418,4.0,MEDIUM,3.1
45.135.97.51,1.1.1n,2023-09-11,CVE-2025-69419,7.4,HIGH,3.1
45.135.97.51,1.1.1n,2023-09-11,CVE-2025-69420,7.5,HIGH,3.1
45.135.97.51,1.1.1n,2023-09-11,CVE-2025-69421,7.5,HIGH,3.1
45.135.97.51,1.1.1n,2023-09-11,CVE-2026-22795,5.5,MEDIUM,3.1
45.135.97.51,1.1.1n,2023-09-11,CVE-2026-22796,5.3,MEDIUM,3.1
45.135.97.51,1.1.1n,2023-09-11,CVE-2026-28387,8.1,HIGH,3.1
45.135.97.51,1.1.1n,2023-09-11,CVE-2026-28388,7.5,HIGH,3.1
45.135.97.51,1.1.1n,2023-09-11,CVE-2026-28389,7.5,HIGH,3.1
45.135.97.51,1.1.1n,2023-09-11,CVE-2026-28390,7.5,HIGH,3.1
45.135.97.51,1.1.1n,2023-09-11,CVE-2026-34180,7.5,HIGH,3.1
45.135.97.51,1.1.1n,2023-09-11,CVE-2026-42766,5.9,MEDIUM,3.1
45.135.97.51,1.1.1n,2023-09-11,CVE-2026-45447,8.8,HIGH,3.1
45.135.97.51,1.1.1n,2023-09-11,CVE-2026-7383,8.1,HIGH,3.1
45.135.97.51,1.1.1n,2023-09-11,CVE-2026-9076,7.5,HIGH,3.1
185.188.73.64,3.2.2,2025-11-23,,,,
45.149.88.148,3.0.19,False,CVE-2026-28387,8.1,HIGH,3.1
45.149.88.148,3.0.19,False,CVE-2026-28388,7.5,HIGH,3.1
45.149.88.148,3.0.19,False,CVE-2026-28389,7.5,HIGH,3.1
45.149.88.148,3.0.19,False,CVE-2026-28390,7.5,HIGH,3.1
45.149.88.148,3.0.19,False,CVE-2026-34180,7.5,HIGH,3.1
45.149.88.148,3.0.19,False,CVE-2026-42766,5.9,MEDIUM,3.1
45.149.88.148,3.0.19,False,CVE-2026-45447,8.8,HIGH,3.1
45.149.88.148,3.0.19,False,CVE-2026-7383,8.1,HIGH,3.1
45.149.88.148,3.0.19,False,CVE-2026-9076,7.5,HIGH,3.1
91.244.207.174,1.1.1w,2023-09-11,CVE-2023-5678,5.3,MEDIUM,3.1
91.244.207.174,1.1.1w,2023-09-11,CVE-2024-0727,5.5,MEDIUM,3.1
91.244.207.174,1.1.1w,2023-09-11,CVE-2025-68160,4.7,MEDIUM,3.1
91.244.207.174,1.1.1w,2023-09-11,CVE-2025-69418,4.0,MEDIUM,3.1
91.244.207.174,1.1.1w,2023-09-11,CVE-2025-69419,7.4,HIGH,3.1
91.244.207.174,1.1.1w,2023-09-11,CVE-2025-69420,7.5,HIGH,3.1
91.244.207.174,1.1.1w,2023-09-11,CVE-2025-69421,7.5,HIGH,3.1
91.244.207.174,1.1.1w,2023-09-11,CVE-2026-22795,5.5,MEDIUM,3.1
91.244.207.174,1.1.1w,2023-09-11,CVE-2026-22796,5.3,MEDIUM,3.1
91.244.207.174,1.1.1w,2023-09-11,CVE-2026-28387,8.1,HIGH,3.1
91.244.207.174,1.1.1w,2023-09-11,CVE-2026-28388,7.5,HIGH,3.1
91.244.207.174,1.1.1w,2023-09-11,CVE-2026-28389,7.5,HIGH,3.1
91.244.207.174,1.1.1w,2023-09-11,CVE-2026-28390,7.5,HIGH,3.1
91.244.207.174,1.1.1w,2023-09-11,CVE-2026-34180,7.5,HIGH,3.1
91.244.207.174,1.1.1w,2023-09-11,CVE-2026-42766,5.9,MEDIUM,3.1
91.244.207.174,1.1.1w,2023-09-11,CVE-2026-45447,8.8,HIGH,3.1
91.244.207.174,1.1.1w,2023-09-11,CVE-2026-7383,8.1,HIGH,3.1
91.244.207.174,1.1.1w,2023-09-11,CVE-2026-9076,7.5,HIGH,3.1
45.141.16.76,1.1.1n,2023-09-11,CVE-2023-4807,7.8,HIGH,3.1
45.141.16.76,1.1.1n,2023-09-11,CVE-2023-5678,5.3,MEDIUM,3.1
45.141.16.76,1.1.1n,2023-09-11,CVE-2024-0727,5.5,MEDIUM,3.1
45.141.16.76,1.1.1n,2023-09-11,CVE-2025-68160,4.7,MEDIUM,3.1
45.141.16.76,1.1.1n,2023-09-11,CVE-2025-69418,4.0,MEDIUM,3.1
45.141.16.76,1.1.1n,2023-09-11,CVE-2025-69419,7.4,HIGH,3.1
45.141.16.76,1.1.1n,2023-09-11,CVE-2025-69420,7.5,HIGH,3.1
45.141.16.76,1.1.1n,2023-09-11,CVE-2025-69421,7.5,HIGH,3.1
45.141.16.76,1.1.1n,2023-09-11,CVE-2026-22795,5.5,MEDIUM,3.1
45.141.16.76,1.1.1n,2023-09-11,CVE-2026-22796,5.3,MEDIUM,3.1
45.141.16.76,1.1.1n,2023-09-11,CVE-2026-28387,8.1,HIGH,3.1
45.141.16.76,1.1.1n,2023-09-11,CVE-2026-28388,7.5,HIGH,3.1
45.141.16.76,1.1.1n,2023-09-11,CVE-2026-28389,7.5,HIGH,3.1
45.141.16.76,1.1.1n,2023-09-11,CVE-2026-28390,7.5,HIGH,3.1
45.141.16.76,1.1.1n,2023-09-11,CVE-2026-34180,7.5,HIGH,3.1
45.141.16.76,1.1.1n,2023-09-11,CVE-2026-42766,5.9,MEDIUM,3.1
45.141.16.76,1.1.1n,2023-09-11,CVE-2026-45447,8.8,HIGH,3.1
45.141.16.76,1.1.1n,2023-09-11,CVE-2026-7383,8.1,HIGH,3.1
45.141.16.76,1.1.1n,2023-09-11,CVE-2026-9076,7.5,HIGH,3.1
185.222.33.42,1.1.1n,2023-09-11,CVE-2023-4807,7.8,HIGH,3.1
185.222.33.42,1.1.1n,2023-09-11,CVE-2023-5678,5.3,MEDIUM,3.1
185.222.33.42,1.1.1n,2023-09-11,CVE-2024-0727,5.5,MEDIUM,3.1
185.222.33.42,1.1.1n,2023-09-11,CVE-2025-68160,4.7,MEDIUM,3.1
185.222.33.42,1.1.1n,2023-09-11,CVE-2025-69418,4.0,MEDIUM,3.1
185.222.33.42,1.1.1n,2023-09-11,CVE-2025-69419,7.4,HIGH,3.1
185.222.33.42,1.1.1n,2023-09-11,CVE-2025-69420,7.5,HIGH,3.1
185.222.33.42,1.1.1n,2023-09-11,CVE-2025-69421,7.5,HIGH,3.1
185.222.33.42,1.1.1n,2023-09-11,CVE-2026-22795,5.5,MEDIUM,3.1
185.222.33.42,1.1.1n,2023-09-11,CVE-2026-22796,5.3,MEDIUM,3.1
185.222.33.42,1.1.1n,2023-09-11,CVE-2026-28387,8.1,HIGH,3.1
185.222.33.42,1.1.1n,2023-09-11,CVE-2026-28388,7.5,HIGH,3.1
185.222.33.42,1.1.1n,2023-09-11,CVE-2026-28389,7.5,HIGH,3.1
185.222.33.42,1.1.1n,2023-09-11,CVE-2026-28390,7.5,HIGH,3.1
185.222.33.42,1.1.1n,2023-09-11,CVE-2026-34180,7.5,HIGH,3.1
185.222.33.42,1.1.1n,2023-09-11,CVE-2026-42766,5.9,MEDIUM,3.1
185.222.33.42,1.1.1n,2023-09-11,CVE-2026-45447,8.8,HIGH,3.1
185.222.33.42,1.1.1n,2023-09-11,CVE-2026-7383,8.1,HIGH,3.1
185.222.33.42,1.1.1n,2023-09-11,CVE-2026-9076,7.5,HIGH,3.1
45.152.8.236,1.1.1w,2023-09-11,CVE-2023-5678,5.3,MEDIUM,3.1
45.152.8.236,1.1.1w,2023-09-11,CVE-2024-0727,5.5,MEDIUM,3.1
45.152.8.236,1.1.1w,2023-09-11,CVE-2025-68160,4.7,MEDIUM,3.1
45.152.8.236,1.1.1w,2023-09-11,CVE-2025-69418,4.0,MEDIUM,3.1
45.152.8.236,1.1.1w,2023-09-11,CVE-2025-69419,7.4,HIGH,3.1
45.152.8.236,1.1.1w,2023-09-11,CVE-2025-69420,7.5,HIGH,3.1
45.152.8.236,1.1.1w,2023-09-11,CVE-2025-69421,7.5,HIGH,3.1
45.152.8.236,1.1.1w,2023-09-11,CVE-2026-22795,5.5,MEDIUM,3.1
45.152.8.236,1.1.1w,2023-09-11,CVE-2026-22796,5.3,MEDIUM,3.1
45.152.8.236,1.1.1w,2023-09-11,CVE-2026-28387,8.1,HIGH,3.1
45.152.8.236,1.1.1w,2023-09-11,CVE-2026-28388,7.5,HIGH,3.1
45.152.8.236,1.1.1w,2023-09-11,CVE-2026-28389,7.5,HIGH,3.1
45.152.8.236,1.1.1w,2023-09-11,CVE-2026-28390,7.5,HIGH,3.1
45.152.8.236,1.1.1w,2023-09-11,CVE-2026-34180,7.5,HIGH,3.1
45.152.8.236,1.1.1w,2023-09-11,CVE-2026-42766,5.9,MEDIUM,3.1
45.152.8.236,1.1.1w,2023-09-11,CVE-2026-45447,8.8,HIGH,3.1
45.152.8.236,1.1.1w,2023-09-11,CVE-2026-7383,8.1,HIGH,3.1
45.152.8.236,1.1.1w,2023-09-11,CVE-2026-9076,7.5,HIGH,3.1
81.24.100.168,3.5.5,False,CVE-2026-28387,8.1,HIGH,3.1
81.24.100.168,3.5.5,False,CVE-2026-28388,7.5,HIGH,3.1
81.24.100.168,3.5.5,False,CVE-2026-28389,7.5,HIGH,3.1
81.24.100.168,3.5.5,False,CVE-2026-28390,7.5,HIGH,3.1
81.24.100.168,3.5.5,False,CVE-2026-34180,7.5,HIGH,3.1
81.24.100.168,3.5.5,False,CVE-2026-42766,5.9,MEDIUM,3.1
81.24.100.168,3.5.5,False,CVE-2026-45447,8.8,HIGH,3.1
81.24.100.168,3.5.5,False,CVE-2026-7383,8.1,HIGH,3.1
81.24.100.168,3.5.5,False,CVE-2026-9076,7.5,HIGH,3.1
91.244.204.149,1.1.1w,2023-09-11,CVE-2023-5678,5.3,MEDIUM,3.1
91.244.204.149,1.1.1w,2023-09-11,CVE-2024-0727,5.5,MEDIUM,3.1
91.244.204.149,1.1.1w,2023-09-11,CVE-2025-68160,4.7,MEDIUM,3.1
91.244.204.149,1.1.1w,2023-09-11,CVE-2025-69418,4.0,MEDIUM,3.1
91.244.204.149,1.1.1w,2023-09-11,CVE-2025-69419,7.4,HIGH,3.1
91.244.204.149,1.1.1w,2023-09-11,CVE-2025-69420,7.5,HIGH,3.1
91.244.204.149,1.1.1w,2023-09-11,CVE-2025-69421,7.5,HIGH,3.1
91.244.204.149,1.1.1w,2023-09-11,CVE-2026-22795,5.5,MEDIUM,3.1
91.244.204.149,1.1.1w,2023-09-11,CVE-2026-22796,5.3,MEDIUM,3.1
91.244.204.149,1.1.1w,2023-09-11,CVE-2026-28387,8.1,HIGH,3.1
91.244.204.149,1.1.1w,2023-09-11,CVE-2026-28388,7.5,HIGH,3.1
91.244.204.149,1.1.1w,2023-09-11,CVE-2026-28389,7.5,HIGH,3.1
91.244.204.149,1.1.1w,2023-09-11,CVE-2026-28390,7.5,HIGH,3.1
91.244.204.149,1.1.1w,2023-09-11,CVE-2026-34180,7.5,HIGH,3.1
91.244.204.149,1.1.1w,2023-09-11,CVE-2026-42766,5.9,MEDIUM,3.1
91.244.204.149,1.1.1w,2023-09-11,CVE-2026-45447,8.8,HIGH,3.1
91.244.204.149,1.1.1w,2023-09-11,CVE-2026-7383,8.1,HIGH,3.1
91.244.204.149,1.1.1w,2023-09-11,CVE-2026-9076,7.5,HIGH,3.1
95.211.224.145,1.0.2k-fips,2019-12-31,CVE-2023-5678,5.3,MEDIUM,3.1
95.211.224.145,1.0.2k-fips,2019-12-31,CVE-2024-0727,5.5,MEDIUM,3.1
95.211.224.145,1.0.2k-fips,2019-12-31,CVE-2025-68160,4.7,MEDIUM,3.1
95.211.224.145,1.0.2k-fips,2019-12-31,CVE-2025-69421,7.5,HIGH,3.1
95.211.224.145,1.0.2k-fips,2019-12-31,CVE-2026-22796,5.3,MEDIUM,3.1
95.211.224.145,1.0.2k-fips,2019-12-31,CVE-2026-28388,7.5,HIGH,3.1
95.211.224.145,1.0.2k-fips,2019-12-31,CVE-2026-28389,7.5,HIGH,3.1
95.211.224.145,1.0.2k-fips,2019-12-31,CVE-2026-28390,7.5,HIGH,3.1
95.211.224.145,1.0.2k-fips,2019-12-31,CVE-2026-34180,7.5,HIGH,3.1
95.211.224.145,1.0.2k-fips,2019-12-31,CVE-2026-42766,5.9,MEDIUM,3.1
95.211.224.145,1.0.2k-fips,2019-12-31,CVE-2026-45447,8.8,HIGH,3.1
95.211.224.145,1.0.2k-fips,2019-12-31,CVE-2026-7383,8.1,HIGH,3.1
95.211.224.145,1.0.2k-fips,2019-12-31,CVE-2026-9076,7.5,HIGH,3.1
81.173.59.163,1.1.1g,2023-09-11,CVE-2023-4807,7.8,HIGH,3.1
81.173.59.163,1.1.1g,2023-09-11,CVE-2023-5678,5.3,MEDIUM,3.1
81.173.59.163,1.1.1g,2023-09-11,CVE-2024-0727,5.5,MEDIUM,3.1
81.173.59.163,1.1.1g,2023-09-11,CVE-2025-68160,4.7,MEDIUM,3.1
81.173.59.163,1.1.1g,2023-09-11,CVE-2025-69418,4.0,MEDIUM,3.1
81.173.59.163,1.1.1g,2023-09-11,CVE-2025-69419,7.4,HIGH,3.1
81.173.59.163,1.1.1g,2023-09-11,CVE-2025-69420,7.5,HIGH,3.1
81.173.59.163,1.1.1g,2023-09-11,CVE-2025-69421,7.5,HIGH,3.1
81.173.59.163,1.1.1g,2023-09-11,CVE-2026-22795,5.5,MEDIUM,3.1
81.173.59.163,1.1.1g,2023-09-11,CVE-2026-22796,5.3,MEDIUM,3.1
81.173.59.163,1.1.1g,2023-09-11,CVE-2026-28387,8.1,HIGH,3.1
81.173.59.163,1.1.1g,2023-09-11,CVE-2026-28388,7.5,HIGH,3.1
81.173.59.163,1.1.1g,2023-09-11,CVE-2026-28389,7.5,HIGH,3.1
81.173.59.163,1.1.1g,2023-09-11,CVE-2026-28390,7.5,HIGH,3.1
81.173.59.163,1.1.1g,2023-09-11,CVE-2026-34180,7.5,HIGH,3.1
81.173.59.163,1.1.1g,2023-09-11,CVE-2026-42766,5.9,MEDIUM,3.1
81.173.59.163,1.1.1g,2023-09-11,CVE-2026-45447,8.8,HIGH,3.1
81.173.59.163,1.1.1g,2023-09-11,CVE-2026-7383,8.1,HIGH,3.1
81.173.59.163,1.1.1g,2023-09-11,CVE-2026-9076,7.5,HIGH,3.1
45.149.88.252,3.0.19,False,CVE-2026-28387,8.1,HIGH,3.1
45.149.88.252,3.0.19,False,CVE-2026-28388,7.5,HIGH,3.1
45.149.88.252,3.0.19,False,CVE-2026-28389,7.5,HIGH,3.1
45.149.88.252,3.0.19,False,CVE-2026-28390,7.5,HIGH,3.1
45.149.88.252,3.0.19,False,CVE-2026-34180,7.5,HIGH,3.1
45.149.88.252,3.0.19,False,CVE-2026-42766,5.9,MEDIUM,3.1
45.149.88.252,3.0.19,False,CVE-2026-45447,8.8,HIGH,3.1
45.149.88.252,3.0.19,False,CVE-2026-7383,8.1,HIGH,3.1
45.149.88.252,3.0.19,False,CVE-2026-9076,7.5,HIGH,3.1
