ip,version,cve_id,base_score,base_severity,cvss_version
139.162.12.15,1.12.2,CVE-2018-16844,7.5,HIGH,3.1
139.162.12.15,1.12.2,CVE-2018-16845,6.1,MEDIUM,3.1
139.162.12.15,1.12.2,CVE-2019-9511,7.5,HIGH,3.1
139.162.12.15,1.12.2,CVE-2019-9513,7.5,HIGH,3.1
139.162.12.15,1.12.2,CVE-2019-9516,6.5,MEDIUM,3.1
139.162.12.15,1.12.2,CVE-2019-20372,5.3,MEDIUM,3.1
139.162.12.15,1.12.2,CVE-2021-23017,7.7,HIGH,3.1
139.162.12.15,1.12.2,CVE-2017-20005,9.8,CRITICAL,3.1
139.162.12.15,1.12.2,CVE-2021-3618,7.4,HIGH,3.1
139.162.12.15,1.12.2,CVE-2022-41741,7.8,HIGH,3.1
139.162.12.15,1.12.2,CVE-2022-41742,7.1,HIGH,3.1
139.162.12.15,1.12.2,CVE-2023-44487,7.5,HIGH,3.1
139.162.12.15,1.12.2,CVE-2025-23419,5.3,MEDIUM,4.0
139.162.12.15,1.12.2,CVE-2026-49975,7.5,HIGH,3.1
45.140.213.26,1.24.0,CVE-2023-44487,7.5,HIGH,3.1
45.140.213.26,1.24.0,CVE-2025-23419,5.3,MEDIUM,4.0
45.140.213.26,1.24.0,CVE-2026-49975,7.5,HIGH,3.1
103.166.229.89,unknown,,,,
87.253.148.58,unknown,,,,
195.93.224.193,unknown,,,,
45.131.180.146,unknown,,,,
143.179.43.1,1.22.1,CVE-2023-44487,7.5,HIGH,3.1
143.179.43.1,1.22.1,CVE-2025-23419,5.3,MEDIUM,4.0
143.179.43.1,1.22.1,CVE-2026-49975,7.5,HIGH,3.1
91.209.168.12,unknown,,,,
109.236.89.241,1.18.0,CVE-2021-23017,7.7,HIGH,3.1
109.236.89.241,1.18.0,CVE-2021-3618,7.4,HIGH,3.1
109.236.89.241,1.18.0,CVE-2022-41741,7.8,HIGH,3.1
109.236.89.241,1.18.0,CVE-2022-41742,7.1,HIGH,3.1
109.236.89.241,1.18.0,CVE-2023-44487,7.5,HIGH,3.1
109.236.89.241,1.18.0,CVE-2025-23419,5.3,MEDIUM,4.0
109.236.89.241,1.18.0,CVE-2026-49975,7.5,HIGH,3.1
95.211.173.68,unknown,,,,
158.173.211.95,1.27.5,CVE-2026-49975,7.5,HIGH,3.1
46.17.10.213,unknown,,,,
46.17.98.19,1.18.0,CVE-2021-23017,7.7,HIGH,3.1
46.17.98.19,1.18.0,CVE-2021-3618,7.4,HIGH,3.1
46.17.98.19,1.18.0,CVE-2022-41741,7.8,HIGH,3.1
46.17.98.19,1.18.0,CVE-2022-41742,7.1,HIGH,3.1
46.17.98.19,1.18.0,CVE-2023-44487,7.5,HIGH,3.1
46.17.98.19,1.18.0,CVE-2025-23419,5.3,MEDIUM,4.0
46.17.98.19,1.18.0,CVE-2026-49975,7.5,HIGH,3.1
139.162.86.49,unknown,,,,
46.243.202.53,unknown,,,,
185.219.81.156,unknown,,,,
185.40.18.246,unknown,,,,
194.76.131.177,unknown,,,,
212.43.146.176,unknown,,,,
213.93.198.212,unknown,,,,
83.80.132.17,unknown,,,,
37.128.148.231,unknown,,,,
185.154.12.116,unknown,,,,
212.237.253.201,unknown,,,,
185.33.116.19,unknown,,,,
193.37.205.26,unknown,,,,
185.70.185.148,1.29.3,CVE-2026-49975,7.5,HIGH,3.1
213.174.138.39,1.22.0,CVE-2022-41741,7.8,HIGH,3.1
213.174.138.39,1.22.0,CVE-2022-41742,7.1,HIGH,3.1
213.174.138.39,1.22.0,CVE-2023-44487,7.5,HIGH,3.1
213.174.138.39,1.22.0,CVE-2025-23419,5.3,MEDIUM,4.0
213.174.138.39,1.22.0,CVE-2026-49975,7.5,HIGH,3.1
172.255.106.45,unknown,,,,
85.17.145.66,unknown,,,,
37.48.84.200,unknown,,,,
194.62.105.127,unknown,,,,
217.198.24.11,1.22.1,CVE-2023-44487,7.5,HIGH,3.1
217.198.24.11,1.22.1,CVE-2025-23419,5.3,MEDIUM,4.0
217.198.24.11,1.22.1,CVE-2026-49975,7.5,HIGH,3.1
185.225.27.43,unknown,,,,
31.192.114.45,unknown,,,,
185.237.107.177,1.24.0,CVE-2023-44487,7.5,HIGH,3.1
185.237.107.177,1.24.0,CVE-2025-23419,5.3,MEDIUM,4.0
185.237.107.177,1.24.0,CVE-2026-49975,7.5,HIGH,3.1
136.144.248.124,1.18.0,CVE-2021-23017,7.7,HIGH,3.1
136.144.248.124,1.18.0,CVE-2021-3618,7.4,HIGH,3.1
136.144.248.124,1.18.0,CVE-2022-41741,7.8,HIGH,3.1
136.144.248.124,1.18.0,CVE-2022-41742,7.1,HIGH,3.1
136.144.248.124,1.18.0,CVE-2023-44487,7.5,HIGH,3.1
136.144.248.124,1.18.0,CVE-2025-23419,5.3,MEDIUM,4.0
136.144.248.124,1.18.0,CVE-2026-49975,7.5,HIGH,3.1
139.162.134.141,1.24.0,CVE-2023-44487,7.5,HIGH,3.1
139.162.134.141,1.24.0,CVE-2025-23419,5.3,MEDIUM,4.0
139.162.134.141,1.24.0,CVE-2026-49975,7.5,HIGH,3.1
95.211.74.234,unknown,,,,
45.83.207.111,1.18.0,CVE-2021-23017,7.7,HIGH,3.1
45.83.207.111,1.18.0,CVE-2021-3618,7.4,HIGH,3.1
45.83.207.111,1.18.0,CVE-2022-41741,7.8,HIGH,3.1
45.83.207.111,1.18.0,CVE-2022-41742,7.1,HIGH,3.1
45.83.207.111,1.18.0,CVE-2023-44487,7.5,HIGH,3.1
45.83.207.111,1.18.0,CVE-2025-23419,5.3,MEDIUM,4.0
45.83.207.111,1.18.0,CVE-2026-49975,7.5,HIGH,3.1
5.79.120.50,1.18.0,CVE-2021-23017,7.7,HIGH,3.1
5.79.120.50,1.18.0,CVE-2021-3618,7.4,HIGH,3.1
5.79.120.50,1.18.0,CVE-2022-41741,7.8,HIGH,3.1
5.79.120.50,1.18.0,CVE-2022-41742,7.1,HIGH,3.1
5.79.120.50,1.18.0,CVE-2023-44487,7.5,HIGH,3.1
5.79.120.50,1.18.0,CVE-2025-23419,5.3,MEDIUM,4.0
5.79.120.50,1.18.0,CVE-2026-49975,7.5,HIGH,3.1
45.82.65.155,unknown,,,,
149.210.178.165,1.18.0,CVE-2021-23017,7.7,HIGH,3.1
149.210.178.165,1.18.0,CVE-2021-3618,7.4,HIGH,3.1
149.210.178.165,1.18.0,CVE-2022-41741,7.8,HIGH,3.1
149.210.178.165,1.18.0,CVE-2022-41742,7.1,HIGH,3.1
149.210.178.165,1.18.0,CVE-2023-44487,7.5,HIGH,3.1
149.210.178.165,1.18.0,CVE-2025-23419,5.3,MEDIUM,4.0
149.210.178.165,1.18.0,CVE-2026-49975,7.5,HIGH,3.1
155.204.117.233,1.18.0,CVE-2021-23017,7.7,HIGH,3.1
155.204.117.233,1.18.0,CVE-2021-3618,7.4,HIGH,3.1
155.204.117.233,1.18.0,CVE-2022-41741,7.8,HIGH,3.1
155.204.117.233,1.18.0,CVE-2022-41742,7.1,HIGH,3.1
155.204.117.233,1.18.0,CVE-2023-44487,7.5,HIGH,3.1
155.204.117.233,1.18.0,CVE-2025-23419,5.3,MEDIUM,4.0
155.204.117.233,1.18.0,CVE-2026-49975,7.5,HIGH,3.1
83.87.137.80,unknown,,,,
84.247.12.132,1.18.0,CVE-2021-23017,7.7,HIGH,3.1
84.247.12.132,1.18.0,CVE-2021-3618,7.4,HIGH,3.1
84.247.12.132,1.18.0,CVE-2022-41741,7.8,HIGH,3.1
84.247.12.132,1.18.0,CVE-2022-41742,7.1,HIGH,3.1
84.247.12.132,1.18.0,CVE-2023-44487,7.5,HIGH,3.1
84.247.12.132,1.18.0,CVE-2025-23419,5.3,MEDIUM,4.0
84.247.12.132,1.18.0,CVE-2026-49975,7.5,HIGH,3.1
83.247.71.178,unknown,,,,
77.160.124.124,unknown,,,,
46.183.250.93,unknown,,,,
212.162.155.43,1.24.0,CVE-2023-44487,7.5,HIGH,3.1
212.162.155.43,1.24.0,CVE-2025-23419,5.3,MEDIUM,4.0
212.162.155.43,1.24.0,CVE-2026-49975,7.5,HIGH,3.1
78.111.84.99,1.18.0,CVE-2021-23017,7.7,HIGH,3.1
78.111.84.99,1.18.0,CVE-2021-3618,7.4,HIGH,3.1
78.111.84.99,1.18.0,CVE-2022-41741,7.8,HIGH,3.1
78.111.84.99,1.18.0,CVE-2022-41742,7.1,HIGH,3.1
78.111.84.99,1.18.0,CVE-2023-44487,7.5,HIGH,3.1
78.111.84.99,1.18.0,CVE-2025-23419,5.3,MEDIUM,4.0
78.111.84.99,1.18.0,CVE-2026-49975,7.5,HIGH,3.1
185.219.81.119,1.18.0,CVE-2021-23017,7.7,HIGH,3.1
185.219.81.119,1.18.0,CVE-2021-3618,7.4,HIGH,3.1
185.219.81.119,1.18.0,CVE-2022-41741,7.8,HIGH,3.1
185.219.81.119,1.18.0,CVE-2022-41742,7.1,HIGH,3.1
185.219.81.119,1.18.0,CVE-2023-44487,7.5,HIGH,3.1
185.219.81.119,1.18.0,CVE-2025-23419,5.3,MEDIUM,4.0
185.219.81.119,1.18.0,CVE-2026-49975,7.5,HIGH,3.1
149.210.189.4,1.14.1,CVE-2018-16845,6.1,MEDIUM,3.1
149.210.189.4,1.14.1,CVE-2019-9511,7.5,HIGH,3.1
149.210.189.4,1.14.1,CVE-2019-9513,7.5,HIGH,3.1
149.210.189.4,1.14.1,CVE-2019-9516,6.5,MEDIUM,3.1
149.210.189.4,1.14.1,CVE-2019-20372,5.3,MEDIUM,3.1
149.210.189.4,1.14.1,CVE-2021-23017,7.7,HIGH,3.1
149.210.189.4,1.14.1,CVE-2021-3618,7.4,HIGH,3.1
149.210.189.4,1.14.1,CVE-2022-41741,7.8,HIGH,3.1
149.210.189.4,1.14.1,CVE-2022-41742,7.1,HIGH,3.1
149.210.189.4,1.14.1,CVE-2023-44487,7.5,HIGH,3.1
149.210.189.4,1.14.1,CVE-2025-23419,5.3,MEDIUM,4.0
149.210.189.4,1.14.1,CVE-2026-49975,7.5,HIGH,3.1
109.202.99.195,unknown,,,,
188.227.84.138,1.14.1,CVE-2018-16845,6.1,MEDIUM,3.1
188.227.84.138,1.14.1,CVE-2019-9511,7.5,HIGH,3.1
188.227.84.138,1.14.1,CVE-2019-9513,7.5,HIGH,3.1
188.227.84.138,1.14.1,CVE-2019-9516,6.5,MEDIUM,3.1
188.227.84.138,1.14.1,CVE-2019-20372,5.3,MEDIUM,3.1
188.227.84.138,1.14.1,CVE-2021-23017,7.7,HIGH,3.1
188.227.84.138,1.14.1,CVE-2021-3618,7.4,HIGH,3.1
188.227.84.138,1.14.1,CVE-2022-41741,7.8,HIGH,3.1
188.227.84.138,1.14.1,CVE-2022-41742,7.1,HIGH,3.1
188.227.84.138,1.14.1,CVE-2023-44487,7.5,HIGH,3.1
188.227.84.138,1.14.1,CVE-2025-23419,5.3,MEDIUM,4.0
188.227.84.138,1.14.1,CVE-2026-49975,7.5,HIGH,3.1
188.90.233.33,unknown,,,,
45.82.70.181,1.20.2,CVE-2021-3618,7.4,HIGH,3.1
45.82.70.181,1.20.2,CVE-2022-41741,7.8,HIGH,3.1
45.82.70.181,1.20.2,CVE-2022-41742,7.1,HIGH,3.1
45.82.70.181,1.20.2,CVE-2023-44487,7.5,HIGH,3.1
45.82.70.181,1.20.2,CVE-2025-23419,5.3,MEDIUM,4.0
45.82.70.181,1.20.2,CVE-2026-49975,7.5,HIGH,3.1
94.102.49.252,1.20.1,CVE-2021-3618,7.4,HIGH,3.1
94.102.49.252,1.20.1,CVE-2022-41741,7.8,HIGH,3.1
94.102.49.252,1.20.1,CVE-2022-41742,7.1,HIGH,3.1
94.102.49.252,1.20.1,CVE-2023-44487,7.5,HIGH,3.1
94.102.49.252,1.20.1,CVE-2025-23419,5.3,MEDIUM,4.0
94.102.49.252,1.20.1,CVE-2026-49975,7.5,HIGH,3.1
95.98.144.224,unknown,,,,
62.131.236.138,unknown,,,,
37.251.22.7,unknown,,,,
185.71.63.104,unknown,,,,
155.204.218.35,unknown,,,,
45.87.43.175,1.24.0,CVE-2023-44487,7.5,HIGH,3.1
45.87.43.175,1.24.0,CVE-2025-23419,5.3,MEDIUM,4.0
45.87.43.175,1.24.0,CVE-2026-49975,7.5,HIGH,3.1
89.35.163.74,unknown,,,,
45.140.132.22,unknown,,,,
2.20.128.54,unknown,,,,
159.253.5.223,unknown,,,,
195.222.7.9,unknown,,,,
185.165.241.93,1.4.5,CVE-2014-0133,7.5,,2.0
185.165.241.93,1.4.5,CVE-2014-3616,4.3,,2.0
185.165.241.93,1.4.5,CVE-2016-0742,7.5,HIGH,3.1
185.165.241.93,1.4.5,CVE-2016-0746,9.8,CRITICAL,3.1
185.165.241.93,1.4.5,CVE-2016-0747,5.3,MEDIUM,3.1
185.165.241.93,1.4.5,CVE-2016-4450,7.5,HIGH,3.1
185.165.241.93,1.4.5,CVE-2016-1247,7.8,HIGH,3.1
185.165.241.93,1.4.5,CVE-2017-7529,7.5,HIGH,3.1
185.165.241.93,1.4.5,CVE-2018-16845,6.1,MEDIUM,3.1
185.165.241.93,1.4.5,CVE-2019-20372,5.3,MEDIUM,3.1
185.165.241.93,1.4.5,CVE-2021-23017,7.7,HIGH,3.1
185.165.241.93,1.4.5,CVE-2017-20005,9.8,CRITICAL,3.1
185.165.241.93,1.4.5,CVE-2021-3618,7.4,HIGH,3.1
185.165.241.93,1.4.5,CVE-2022-41741,7.8,HIGH,3.1
185.165.241.93,1.4.5,CVE-2022-41742,7.1,HIGH,3.1
185.165.241.93,1.4.5,CVE-2026-49975,7.5,HIGH,3.1
139.162.175.109,unknown,,,,
149.210.167.40,unknown,,,,
185.28.36.6,unknown,,,,
78.140.189.228,1.20.2,CVE-2021-3618,7.4,HIGH,3.1
78.140.189.228,1.20.2,CVE-2022-41741,7.8,HIGH,3.1
78.140.189.228,1.20.2,CVE-2022-41742,7.1,HIGH,3.1
78.140.189.228,1.20.2,CVE-2023-44487,7.5,HIGH,3.1
78.140.189.228,1.20.2,CVE-2025-23419,5.3,MEDIUM,4.0
78.140.189.228,1.20.2,CVE-2026-49975,7.5,HIGH,3.1
185.216.162.34,unknown,,,,
213.227.144.36,unknown,,,,
139.162.108.252,1.16.0,CVE-2019-9511,7.5,HIGH,3.1
139.162.108.252,1.16.0,CVE-2019-9513,7.5,HIGH,3.1
139.162.108.252,1.16.0,CVE-2019-9516,6.5,MEDIUM,3.1
139.162.108.252,1.16.0,CVE-2019-20372,5.3,MEDIUM,3.1
139.162.108.252,1.16.0,CVE-2021-23017,7.7,HIGH,3.1
139.162.108.252,1.16.0,CVE-2021-3618,7.4,HIGH,3.1
139.162.108.252,1.16.0,CVE-2022-41741,7.8,HIGH,3.1
139.162.108.252,1.16.0,CVE-2022-41742,7.1,HIGH,3.1
139.162.108.252,1.16.0,CVE-2023-44487,7.5,HIGH,3.1
139.162.108.252,1.16.0,CVE-2025-23419,5.3,MEDIUM,4.0
139.162.108.252,1.16.0,CVE-2026-49975,7.5,HIGH,3.1
23.111.21.246,1.20.1,CVE-2021-3618,7.4,HIGH,3.1
23.111.21.246,1.20.1,CVE-2022-41741,7.8,HIGH,3.1
23.111.21.246,1.20.1,CVE-2022-41742,7.1,HIGH,3.1
23.111.21.246,1.20.1,CVE-2023-44487,7.5,HIGH,3.1
23.111.21.246,1.20.1,CVE-2025-23419,5.3,MEDIUM,4.0
23.111.21.246,1.20.1,CVE-2026-49975,7.5,HIGH,3.1
212.8.249.112,1.4.5,CVE-2014-0133,7.5,,2.0
212.8.249.112,1.4.5,CVE-2014-3616,4.3,,2.0
212.8.249.112,1.4.5,CVE-2016-0742,7.5,HIGH,3.1
212.8.249.112,1.4.5,CVE-2016-0746,9.8,CRITICAL,3.1
212.8.249.112,1.4.5,CVE-2016-0747,5.3,MEDIUM,3.1
212.8.249.112,1.4.5,CVE-2016-4450,7.5,HIGH,3.1
212.8.249.112,1.4.5,CVE-2016-1247,7.8,HIGH,3.1
212.8.249.112,1.4.5,CVE-2017-7529,7.5,HIGH,3.1
212.8.249.112,1.4.5,CVE-2018-16845,6.1,MEDIUM,3.1
212.8.249.112,1.4.5,CVE-2019-20372,5.3,MEDIUM,3.1
212.8.249.112,1.4.5,CVE-2021-23017,7.7,HIGH,3.1
212.8.249.112,1.4.5,CVE-2017-20005,9.8,CRITICAL,3.1
212.8.249.112,1.4.5,CVE-2021-3618,7.4,HIGH,3.1
212.8.249.112,1.4.5,CVE-2022-41741,7.8,HIGH,3.1
212.8.249.112,1.4.5,CVE-2022-41742,7.1,HIGH,3.1
212.8.249.112,1.4.5,CVE-2026-49975,7.5,HIGH,3.1
5.79.77.101,1.18.0,CVE-2021-23017,7.7,HIGH,3.1
5.79.77.101,1.18.0,CVE-2021-3618,7.4,HIGH,3.1
5.79.77.101,1.18.0,CVE-2022-41741,7.8,HIGH,3.1
5.79.77.101,1.18.0,CVE-2022-41742,7.1,HIGH,3.1
5.79.77.101,1.18.0,CVE-2023-44487,7.5,HIGH,3.1
5.79.77.101,1.18.0,CVE-2025-23419,5.3,MEDIUM,4.0
5.79.77.101,1.18.0,CVE-2026-49975,7.5,HIGH,3.1
37.48.102.199,unknown,,,,
5.79.107.172,1.18.0,CVE-2021-23017,7.7,HIGH,3.1
5.79.107.172,1.18.0,CVE-2021-3618,7.4,HIGH,3.1
5.79.107.172,1.18.0,CVE-2022-41741,7.8,HIGH,3.1
5.79.107.172,1.18.0,CVE-2022-41742,7.1,HIGH,3.1
5.79.107.172,1.18.0,CVE-2023-44487,7.5,HIGH,3.1
5.79.107.172,1.18.0,CVE-2025-23419,5.3,MEDIUM,4.0
5.79.107.172,1.18.0,CVE-2026-49975,7.5,HIGH,3.1
46.19.33.215,1.24.0,CVE-2023-44487,7.5,HIGH,3.1
46.19.33.215,1.24.0,CVE-2025-23419,5.3,MEDIUM,4.0
46.19.33.215,1.24.0,CVE-2026-49975,7.5,HIGH,3.1
139.162.48.138,1.24.0,CVE-2023-44487,7.5,HIGH,3.1
139.162.48.138,1.24.0,CVE-2025-23419,5.3,MEDIUM,4.0
139.162.48.138,1.24.0,CVE-2026-49975,7.5,HIGH,3.1
213.174.133.154,unknown,,,,
94.231.250.52,unknown,,,,
46.17.4.198,1.20.1,CVE-2021-3618,7.4,HIGH,3.1
46.17.4.198,1.20.1,CVE-2022-41741,7.8,HIGH,3.1
46.17.4.198,1.20.1,CVE-2022-41742,7.1,HIGH,3.1
46.17.4.198,1.20.1,CVE-2023-44487,7.5,HIGH,3.1
46.17.4.198,1.20.1,CVE-2025-23419,5.3,MEDIUM,4.0
46.17.4.198,1.20.1,CVE-2026-49975,7.5,HIGH,3.1
185.107.91.176,unknown,,,,
93.158.218.136,1.10.3,CVE-2017-7529,7.5,HIGH,3.1
93.158.218.136,1.10.3,CVE-2018-16843,7.5,HIGH,3.1
93.158.218.136,1.10.3,CVE-2018-16844,7.5,HIGH,3.1
93.158.218.136,1.10.3,CVE-2018-16845,6.1,MEDIUM,3.1
93.158.218.136,1.10.3,CVE-2019-9511,7.5,HIGH,3.1
93.158.218.136,1.10.3,CVE-2019-9513,7.5,HIGH,3.1
93.158.218.136,1.10.3,CVE-2019-9516,6.5,MEDIUM,3.1
93.158.218.136,1.10.3,CVE-2019-20372,5.3,MEDIUM,3.1
93.158.218.136,1.10.3,CVE-2021-23017,7.7,HIGH,3.1
93.158.218.136,1.10.3,CVE-2017-20005,9.8,CRITICAL,3.1
93.158.218.136,1.10.3,CVE-2021-3618,7.4,HIGH,3.1
93.158.218.136,1.10.3,CVE-2022-41741,7.8,HIGH,3.1
93.158.218.136,1.10.3,CVE-2022-41742,7.1,HIGH,3.1
93.158.218.136,1.10.3,CVE-2023-44487,7.5,HIGH,3.1
93.158.218.136,1.10.3,CVE-2026-49975,7.5,HIGH,3.1
185.95.24.164,unknown,,,,
212.237.253.108,unknown,,,,
45.80.37.139,unknown,,,,
185.183.32.19,1.24.0,CVE-2023-44487,7.5,HIGH,3.1
185.183.32.19,1.24.0,CVE-2025-23419,5.3,MEDIUM,4.0
185.183.32.19,1.24.0,CVE-2026-49975,7.5,HIGH,3.1
5.79.88.35,1.18.0,CVE-2021-23017,7.7,HIGH,3.1
5.79.88.35,1.18.0,CVE-2021-3618,7.4,HIGH,3.1
5.79.88.35,1.18.0,CVE-2022-41741,7.8,HIGH,3.1
5.79.88.35,1.18.0,CVE-2022-41742,7.1,HIGH,3.1
5.79.88.35,1.18.0,CVE-2023-44487,7.5,HIGH,3.1
5.79.88.35,1.18.0,CVE-2025-23419,5.3,MEDIUM,4.0
5.79.88.35,1.18.0,CVE-2026-49975,7.5,HIGH,3.1
136.144.213.157,unknown,,,,
145.131.220.140,unknown,,,,
136.144.214.70,unknown,,,,
45.91.202.43,1.18.0,CVE-2021-23017,7.7,HIGH,3.1
45.91.202.43,1.18.0,CVE-2021-3618,7.4,HIGH,3.1
45.91.202.43,1.18.0,CVE-2022-41741,7.8,HIGH,3.1
45.91.202.43,1.18.0,CVE-2022-41742,7.1,HIGH,3.1
45.91.202.43,1.18.0,CVE-2023-44487,7.5,HIGH,3.1
45.91.202.43,1.18.0,CVE-2025-23419,5.3,MEDIUM,4.0
45.91.202.43,1.18.0,CVE-2026-49975,7.5,HIGH,3.1
88.208.38.80,1.18.0,CVE-2021-23017,7.7,HIGH,3.1
88.208.38.80,1.18.0,CVE-2021-3618,7.4,HIGH,3.1
88.208.38.80,1.18.0,CVE-2022-41741,7.8,HIGH,3.1
88.208.38.80,1.18.0,CVE-2022-41742,7.1,HIGH,3.1
88.208.38.80,1.18.0,CVE-2023-44487,7.5,HIGH,3.1
88.208.38.80,1.18.0,CVE-2025-23419,5.3,MEDIUM,4.0
88.208.38.80,1.18.0,CVE-2026-49975,7.5,HIGH,3.1
185.132.177.58,1.18.0,CVE-2021-23017,7.7,HIGH,3.1
185.132.177.58,1.18.0,CVE-2021-3618,7.4,HIGH,3.1
185.132.177.58,1.18.0,CVE-2022-41741,7.8,HIGH,3.1
185.132.177.58,1.18.0,CVE-2022-41742,7.1,HIGH,3.1
185.132.177.58,1.18.0,CVE-2023-44487,7.5,HIGH,3.1
185.132.177.58,1.18.0,CVE-2025-23419,5.3,MEDIUM,4.0
185.132.177.58,1.18.0,CVE-2026-49975,7.5,HIGH,3.1
194.150.209.105,unknown,,,,
67.63.57.133,unknown,,,,
85.17.118.245,unknown,,,,
5.79.101.50,1.30.1,,,,
170.62.105.44,unknown,,,,
212.8.249.91,1.4.5,CVE-2014-0133,7.5,,2.0
212.8.249.91,1.4.5,CVE-2014-3616,4.3,,2.0
212.8.249.91,1.4.5,CVE-2016-0742,7.5,HIGH,3.1
212.8.249.91,1.4.5,CVE-2016-0746,9.8,CRITICAL,3.1
212.8.249.91,1.4.5,CVE-2016-0747,5.3,MEDIUM,3.1
212.8.249.91,1.4.5,CVE-2016-4450,7.5,HIGH,3.1
212.8.249.91,1.4.5,CVE-2016-1247,7.8,HIGH,3.1
212.8.249.91,1.4.5,CVE-2017-7529,7.5,HIGH,3.1
212.8.249.91,1.4.5,CVE-2018-16845,6.1,MEDIUM,3.1
212.8.249.91,1.4.5,CVE-2019-20372,5.3,MEDIUM,3.1
212.8.249.91,1.4.5,CVE-2021-23017,7.7,HIGH,3.1
212.8.249.91,1.4.5,CVE-2017-20005,9.8,CRITICAL,3.1
212.8.249.91,1.4.5,CVE-2021-3618,7.4,HIGH,3.1
212.8.249.91,1.4.5,CVE-2022-41741,7.8,HIGH,3.1
212.8.249.91,1.4.5,CVE-2022-41742,7.1,HIGH,3.1
212.8.249.91,1.4.5,CVE-2026-49975,7.5,HIGH,3.1
188.90.19.111,unknown,,,,
139.162.96.116,unknown,,,,
37.97.135.116,unknown,,,,
188.137.178.205,1.26.3,CVE-2026-49975,7.5,HIGH,3.1
145.220.53.131,1.28.0,CVE-2026-49975,7.5,HIGH,3.1
5.255.110.122,unknown,,,,
46.19.39.244,1.6.2,CVE-2016-0742,7.5,HIGH,3.1
46.19.39.244,1.6.2,CVE-2016-0746,9.8,CRITICAL,3.1
46.19.39.244,1.6.2,CVE-2016-0747,5.3,MEDIUM,3.1
46.19.39.244,1.6.2,CVE-2016-4450,7.5,HIGH,3.1
46.19.39.244,1.6.2,CVE-2016-1247,7.8,HIGH,3.1
46.19.39.244,1.6.2,CVE-2017-7529,7.5,HIGH,3.1
46.19.39.244,1.6.2,CVE-2018-16845,6.1,MEDIUM,3.1
46.19.39.244,1.6.2,CVE-2019-20372,5.3,MEDIUM,3.1
46.19.39.244,1.6.2,CVE-2021-23017,7.7,HIGH,3.1
46.19.39.244,1.6.2,CVE-2017-20005,9.8,CRITICAL,3.1
46.19.39.244,1.6.2,CVE-2021-3618,7.4,HIGH,3.1
46.19.39.244,1.6.2,CVE-2022-41741,7.8,HIGH,3.1
46.19.39.244,1.6.2,CVE-2022-41742,7.1,HIGH,3.1
46.19.39.244,1.6.2,CVE-2026-49975,7.5,HIGH,3.1
213.174.138.107,1.22.0,CVE-2022-41741,7.8,HIGH,3.1
213.174.138.107,1.22.0,CVE-2022-41742,7.1,HIGH,3.1
213.174.138.107,1.22.0,CVE-2023-44487,7.5,HIGH,3.1
213.174.138.107,1.22.0,CVE-2025-23419,5.3,MEDIUM,4.0
213.174.138.107,1.22.0,CVE-2026-49975,7.5,HIGH,3.1
95.211.63.185,unknown,,,,
185.183.201.13,unknown,,,,
84.26.250.136,unknown,,,,
31.149.20.58,unknown,,,,
23.109.230.51,unknown,,,,
188.137.252.175,unknown,,,,
109.207.172.68,unknown,,,,
86.81.248.41,unknown,,,,
139.162.113.167,unknown,,,,
89.105.198.56,1.18.0,CVE-2021-23017,7.7,HIGH,3.1
89.105.198.56,1.18.0,CVE-2021-3618,7.4,HIGH,3.1
89.105.198.56,1.18.0,CVE-2022-41741,7.8,HIGH,3.1
89.105.198.56,1.18.0,CVE-2022-41742,7.1,HIGH,3.1
89.105.198.56,1.18.0,CVE-2023-44487,7.5,HIGH,3.1
89.105.198.56,1.18.0,CVE-2025-23419,5.3,MEDIUM,4.0
89.105.198.56,1.18.0,CVE-2026-49975,7.5,HIGH,3.1
85.10.149.165,unknown,,,,
139.162.39.125,1.18.0,CVE-2021-23017,7.7,HIGH,3.1
139.162.39.125,1.18.0,CVE-2021-3618,7.4,HIGH,3.1
139.162.39.125,1.18.0,CVE-2022-41741,7.8,HIGH,3.1
139.162.39.125,1.18.0,CVE-2022-41742,7.1,HIGH,3.1
139.162.39.125,1.18.0,CVE-2023-44487,7.5,HIGH,3.1
139.162.39.125,1.18.0,CVE-2025-23419,5.3,MEDIUM,4.0
139.162.39.125,1.18.0,CVE-2026-49975,7.5,HIGH,3.1
78.111.90.84,unknown,,,,
185.107.90.98,unknown,,,,
139.162.131.19,1.14.2,CVE-2018-16845,6.1,MEDIUM,3.1
139.162.131.19,1.14.2,CVE-2019-9511,7.5,HIGH,3.1
139.162.131.19,1.14.2,CVE-2019-9513,7.5,HIGH,3.1
139.162.131.19,1.14.2,CVE-2019-9516,6.5,MEDIUM,3.1
139.162.131.19,1.14.2,CVE-2019-20372,5.3,MEDIUM,3.1
139.162.131.19,1.14.2,CVE-2021-23017,7.7,HIGH,3.1
139.162.131.19,1.14.2,CVE-2021-3618,7.4,HIGH,3.1
139.162.131.19,1.14.2,CVE-2022-41741,7.8,HIGH,3.1
139.162.131.19,1.14.2,CVE-2022-41742,7.1,HIGH,3.1
139.162.131.19,1.14.2,CVE-2023-44487,7.5,HIGH,3.1
139.162.131.19,1.14.2,CVE-2025-23419,5.3,MEDIUM,4.0
139.162.131.19,1.14.2,CVE-2026-49975,7.5,HIGH,3.1
45.133.248.155,unknown,,,,
139.162.154.153,unknown,,,,
89.105.205.46,unknown,,,,
