version,cve_id,base_score,base_severity,cvss_version
3.0.9,CVE-2025-69418,4.0,MEDIUM,3.1
3.0.9,CVE-2025-69419,7.4,HIGH,3.1
3.0.9,CVE-2025-69420,7.5,HIGH,3.1
3.0.9,CVE-2025-69421,7.5,HIGH,3.1
3.0.9,CVE-2026-22795,5.5,MEDIUM,3.1
3.0.9,CVE-2026-22796,5.3,MEDIUM,3.1
3.0.9,CVE-2026-28387,8.1,HIGH,3.1
3.0.9,CVE-2026-28388,7.5,HIGH,3.1
3.0.9,CVE-2026-28389,7.5,HIGH,3.1
3.0.9,CVE-2026-28390,7.5,HIGH,3.1
3.0.9,CVE-2026-34180,7.5,HIGH,3.1
3.0.9,CVE-2026-42766,5.9,MEDIUM,3.1
3.0.9,CVE-2026-45447,8.8,HIGH,3.1
3.0.9,CVE-2026-7383,8.1,HIGH,3.1
3.0.9,CVE-2026-9076,7.5,HIGH,3.1
3.0.15,CVE-2025-68160,4.7,MEDIUM,3.1
3.0.15,CVE-2025-69418,4.0,MEDIUM,3.1
3.0.15,CVE-2025-69419,7.4,HIGH,3.1
3.0.15,CVE-2025-69420,7.5,HIGH,3.1
3.0.15,CVE-2025-69421,7.5,HIGH,3.1
3.0.15,CVE-2026-22795,5.5,MEDIUM,3.1
3.0.15,CVE-2026-22796,5.3,MEDIUM,3.1
3.0.15,CVE-2026-28387,8.1,HIGH,3.1
3.0.15,CVE-2026-28388,7.5,HIGH,3.1
3.0.15,CVE-2026-28389,7.5,HIGH,3.1
3.0.15,CVE-2026-28390,7.5,HIGH,3.1
3.0.15,CVE-2026-34180,7.5,HIGH,3.1
3.0.15,CVE-2026-42766,5.9,MEDIUM,3.1
3.0.15,CVE-2026-45447,8.8,HIGH,3.1
3.0.15,CVE-2026-7383,8.1,HIGH,3.1
3.0.15,CVE-2026-9076,7.5,HIGH,3.1
1.0.2g,CVE-2023-5678,5.3,MEDIUM,3.1
1.0.2g,CVE-2024-0727,5.5,MEDIUM,3.1
1.0.2g,CVE-2025-68160,4.7,MEDIUM,3.1
1.0.2g,CVE-2025-69421,7.5,HIGH,3.1
1.0.2g,CVE-2026-22796,5.3,MEDIUM,3.1
1.0.2g,CVE-2026-28388,7.5,HIGH,3.1
1.0.2g,CVE-2026-28389,7.5,HIGH,3.1
1.0.2g,CVE-2026-28390,7.5,HIGH,3.1
1.0.2g,CVE-2026-34180,7.5,HIGH,3.1
1.0.2g,CVE-2026-42766,5.9,MEDIUM,3.1
1.0.2g,CVE-2026-45447,8.8,HIGH,3.1
1.0.2g,CVE-2026-7383,8.1,HIGH,3.1
1.0.2g,CVE-2026-9076,7.5,HIGH,3.1
3.1.4,CVE-2023-5678,5.3,MEDIUM,3.1
3.1.4,CVE-2024-0727,5.5,MEDIUM,3.1
1.1.1h,CVE-2023-4807,7.8,HIGH,3.1
1.1.1h,CVE-2023-5678,5.3,MEDIUM,3.1
1.1.1h,CVE-2024-0727,5.5,MEDIUM,3.1
1.1.1h,CVE-2025-68160,4.7,MEDIUM,3.1
1.1.1h,CVE-2025-69418,4.0,MEDIUM,3.1
1.1.1h,CVE-2025-69419,7.4,HIGH,3.1
1.1.1h,CVE-2025-69420,7.5,HIGH,3.1
1.1.1h,CVE-2025-69421,7.5,HIGH,3.1
1.1.1h,CVE-2026-22795,5.5,MEDIUM,3.1
1.1.1h,CVE-2026-22796,5.3,MEDIUM,3.1
1.1.1h,CVE-2026-28387,8.1,HIGH,3.1
1.1.1h,CVE-2026-28388,7.5,HIGH,3.1
1.1.1h,CVE-2026-28389,7.5,HIGH,3.1
1.1.1h,CVE-2026-28390,7.5,HIGH,3.1
1.1.1h,CVE-2026-34180,7.5,HIGH,3.1
1.1.1h,CVE-2026-42766,5.9,MEDIUM,3.1
1.1.1h,CVE-2026-45447,8.8,HIGH,3.1
1.1.1h,CVE-2026-7383,8.1,HIGH,3.1
1.1.1h,CVE-2026-9076,7.5,HIGH,3.1
1.1.1q,CVE-2023-4807,7.8,HIGH,3.1
1.1.1q,CVE-2023-5678,5.3,MEDIUM,3.1
1.1.1q,CVE-2024-0727,5.5,MEDIUM,3.1
1.1.1q,CVE-2025-68160,4.7,MEDIUM,3.1
1.1.1q,CVE-2025-69418,4.0,MEDIUM,3.1
1.1.1q,CVE-2025-69419,7.4,HIGH,3.1
1.1.1q,CVE-2025-69420,7.5,HIGH,3.1
1.1.1q,CVE-2025-69421,7.5,HIGH,3.1
1.1.1q,CVE-2026-22795,5.5,MEDIUM,3.1
1.1.1q,CVE-2026-22796,5.3,MEDIUM,3.1
1.1.1q,CVE-2026-28387,8.1,HIGH,3.1
1.1.1q,CVE-2026-28388,7.5,HIGH,3.1
1.1.1q,CVE-2026-28389,7.5,HIGH,3.1
1.1.1q,CVE-2026-28390,7.5,HIGH,3.1
1.1.1q,CVE-2026-34180,7.5,HIGH,3.1
1.1.1q,CVE-2026-42766,5.9,MEDIUM,3.1
1.1.1q,CVE-2026-45447,8.8,HIGH,3.1
1.1.1q,CVE-2026-7383,8.1,HIGH,3.1
1.1.1q,CVE-2026-9076,7.5,HIGH,3.1
3.3.1,CVE-2025-68160,4.7,MEDIUM,3.1
3.3.1,CVE-2025-69418,4.0,MEDIUM,3.1
3.3.1,CVE-2025-69419,7.4,HIGH,3.1
3.3.1,CVE-2025-69420,7.5,HIGH,3.1
3.3.1,CVE-2025-69421,7.5,HIGH,3.1
3.3.1,CVE-2026-22795,5.5,MEDIUM,3.1
3.3.1,CVE-2026-22796,5.3,MEDIUM,3.1
3.3.1,CVE-2026-28387,8.1,HIGH,3.1
3.3.1,CVE-2026-28388,7.5,HIGH,3.1
3.3.1,CVE-2026-28389,7.5,HIGH,3.1
3.3.1,CVE-2026-28390,7.5,HIGH,3.1
1.0.2l,CVE-2023-5678,5.3,MEDIUM,3.1
1.0.2l,CVE-2024-0727,5.5,MEDIUM,3.1
1.0.2l,CVE-2025-68160,4.7,MEDIUM,3.1
1.0.2l,CVE-2025-69421,7.5,HIGH,3.1
1.0.2l,CVE-2026-22796,5.3,MEDIUM,3.1
1.0.2l,CVE-2026-28388,7.5,HIGH,3.1
1.0.2l,CVE-2026-28389,7.5,HIGH,3.1
1.0.2l,CVE-2026-28390,7.5,HIGH,3.1
1.0.2l,CVE-2026-34180,7.5,HIGH,3.1
1.0.2l,CVE-2026-42766,5.9,MEDIUM,3.1
1.0.2l,CVE-2026-45447,8.8,HIGH,3.1
1.0.2l,CVE-2026-7383,8.1,HIGH,3.1
1.0.2l,CVE-2026-9076,7.5,HIGH,3.1
1.0.2u,CVE-2023-5678,5.3,MEDIUM,3.1
1.0.2u,CVE-2024-0727,5.5,MEDIUM,3.1
1.0.2u,CVE-2025-68160,4.7,MEDIUM,3.1
1.0.2u,CVE-2025-69421,7.5,HIGH,3.1
1.0.2u,CVE-2026-22796,5.3,MEDIUM,3.1
1.0.2u,CVE-2026-28388,7.5,HIGH,3.1
1.0.2u,CVE-2026-28389,7.5,HIGH,3.1
1.0.2u,CVE-2026-28390,7.5,HIGH,3.1
1.0.2u,CVE-2026-34180,7.5,HIGH,3.1
1.0.2u,CVE-2026-42766,5.9,MEDIUM,3.1
1.0.2u,CVE-2026-45447,8.8,HIGH,3.1
1.0.2u,CVE-2026-7383,8.1,HIGH,3.1
1.0.2u,CVE-2026-9076,7.5,HIGH,3.1
1.1.1l,CVE-2023-4807,7.8,HIGH,3.1
1.1.1l,CVE-2023-5678,5.3,MEDIUM,3.1
1.1.1l,CVE-2024-0727,5.5,MEDIUM,3.1
1.1.1l,CVE-2025-68160,4.7,MEDIUM,3.1
1.1.1l,CVE-2025-69418,4.0,MEDIUM,3.1
1.1.1l,CVE-2025-69419,7.4,HIGH,3.1
1.1.1l,CVE-2025-69420,7.5,HIGH,3.1
1.1.1l,CVE-2025-69421,7.5,HIGH,3.1
1.1.1l,CVE-2026-22795,5.5,MEDIUM,3.1
1.1.1l,CVE-2026-22796,5.3,MEDIUM,3.1
1.1.1l,CVE-2026-28387,8.1,HIGH,3.1
1.1.1l,CVE-2026-28388,7.5,HIGH,3.1
1.1.1l,CVE-2026-28389,7.5,HIGH,3.1
1.1.1l,CVE-2026-28390,7.5,HIGH,3.1
1.1.1l,CVE-2026-34180,7.5,HIGH,3.1
1.1.1l,CVE-2026-42766,5.9,MEDIUM,3.1
1.1.1l,CVE-2026-45447,8.8,HIGH,3.1
1.1.1l,CVE-2026-7383,8.1,HIGH,3.1
1.1.1l,CVE-2026-9076,7.5,HIGH,3.1
1.0.2s,CVE-2023-5678,5.3,MEDIUM,3.1
1.0.2s,CVE-2024-0727,5.5,MEDIUM,3.1
1.0.2s,CVE-2025-68160,4.7,MEDIUM,3.1
1.0.2s,CVE-2025-69421,7.5,HIGH,3.1
1.0.2s,CVE-2026-22796,5.3,MEDIUM,3.1
1.0.2s,CVE-2026-28388,7.5,HIGH,3.1
1.0.2s,CVE-2026-28389,7.5,HIGH,3.1
1.0.2s,CVE-2026-28390,7.5,HIGH,3.1
1.0.2s,CVE-2026-34180,7.5,HIGH,3.1
1.0.2s,CVE-2026-42766,5.9,MEDIUM,3.1
1.0.2s,CVE-2026-45447,8.8,HIGH,3.1
1.0.2s,CVE-2026-7383,8.1,HIGH,3.1
1.0.2s,CVE-2026-9076,7.5,HIGH,3.1
1.1.1m,CVE-2023-4807,7.8,HIGH,3.1
1.1.1m,CVE-2023-5678,5.3,MEDIUM,3.1
1.1.1m,CVE-2024-0727,5.5,MEDIUM,3.1
1.1.1m,CVE-2025-68160,4.7,MEDIUM,3.1
1.1.1m,CVE-2025-69418,4.0,MEDIUM,3.1
1.1.1m,CVE-2025-69419,7.4,HIGH,3.1
1.1.1m,CVE-2025-69420,7.5,HIGH,3.1
1.1.1m,CVE-2025-69421,7.5,HIGH,3.1
1.1.1m,CVE-2026-22795,5.5,MEDIUM,3.1
1.1.1m,CVE-2026-22796,5.3,MEDIUM,3.1
1.1.1m,CVE-2026-28387,8.1,HIGH,3.1
1.1.1m,CVE-2026-28388,7.5,HIGH,3.1
1.1.1m,CVE-2026-28389,7.5,HIGH,3.1
1.1.1m,CVE-2026-28390,7.5,HIGH,3.1
1.1.1m,CVE-2026-34180,7.5,HIGH,3.1
1.1.1m,CVE-2026-42766,5.9,MEDIUM,3.1
1.1.1m,CVE-2026-45447,8.8,HIGH,3.1
1.1.1m,CVE-2026-7383,8.1,HIGH,3.1
1.1.1m,CVE-2026-9076,7.5,HIGH,3.1
3.6.0,CVE-2025-68160,4.7,MEDIUM,3.1
3.6.0,CVE-2025-69418,4.0,MEDIUM,3.1
3.6.0,CVE-2025-69419,7.4,HIGH,3.1
3.6.0,CVE-2025-69420,7.5,HIGH,3.1
3.6.0,CVE-2025-69421,7.5,HIGH,3.1
3.6.0,CVE-2026-22795,5.5,MEDIUM,3.1
3.6.0,CVE-2026-22796,5.3,MEDIUM,3.1
3.6.0,CVE-2026-28387,8.1,HIGH,3.1
3.6.0,CVE-2026-28388,7.5,HIGH,3.1
3.6.0,CVE-2026-28389,7.5,HIGH,3.1
3.6.0,CVE-2026-28390,7.5,HIGH,3.1
3.6.0,CVE-2026-34180,7.5,HIGH,3.1
3.6.0,CVE-2026-42766,5.9,MEDIUM,3.1
3.6.0,CVE-2026-45447,8.8,HIGH,3.1
3.6.0,CVE-2026-7383,8.1,HIGH,3.1
3.6.0,CVE-2026-9076,7.5,HIGH,3.1
3.0.14,CVE-2025-68160,4.7,MEDIUM,3.1
3.0.14,CVE-2025-69418,4.0,MEDIUM,3.1
3.0.14,CVE-2025-69419,7.4,HIGH,3.1
3.0.14,CVE-2025-69420,7.5,HIGH,3.1
3.0.14,CVE-2025-69421,7.5,HIGH,3.1
3.0.14,CVE-2026-22795,5.5,MEDIUM,3.1
3.0.14,CVE-2026-22796,5.3,MEDIUM,3.1
3.0.14,CVE-2026-28387,8.1,HIGH,3.1
3.0.14,CVE-2026-28388,7.5,HIGH,3.1
3.0.14,CVE-2026-28389,7.5,HIGH,3.1
3.0.14,CVE-2026-28390,7.5,HIGH,3.1
3.0.14,CVE-2026-34180,7.5,HIGH,3.1
3.0.14,CVE-2026-42766,5.9,MEDIUM,3.1
3.0.14,CVE-2026-45447,8.8,HIGH,3.1
3.0.14,CVE-2026-7383,8.1,HIGH,3.1
3.0.14,CVE-2026-9076,7.5,HIGH,3.1
3.6.1,CVE-2026-28387,8.1,HIGH,3.1
3.6.1,CVE-2026-28388,7.5,HIGH,3.1
3.6.1,CVE-2026-28389,7.5,HIGH,3.1
3.6.1,CVE-2026-28390,7.5,HIGH,3.1
3.6.1,CVE-2026-34180,7.5,HIGH,3.1
3.6.1,CVE-2026-42766,5.9,MEDIUM,3.1
3.6.1,CVE-2026-45447,8.8,HIGH,3.1
3.6.1,CVE-2026-7383,8.1,HIGH,3.1
3.6.1,CVE-2026-9076,7.5,HIGH,3.1
3.5.0,CVE-2025-68160,4.7,MEDIUM,3.1
3.5.0,CVE-2025-69418,4.0,MEDIUM,3.1
3.5.0,CVE-2025-69419,7.4,HIGH,3.1
3.5.0,CVE-2025-69420,7.5,HIGH,3.1
3.5.0,CVE-2025-69421,7.5,HIGH,3.1
3.5.0,CVE-2026-22795,5.5,MEDIUM,3.1
3.5.0,CVE-2026-22796,5.3,MEDIUM,3.1
3.5.0,CVE-2026-28387,8.1,HIGH,3.1
3.5.0,CVE-2026-28388,7.5,HIGH,3.1
3.5.0,CVE-2026-28389,7.5,HIGH,3.1
3.5.0,CVE-2026-28390,7.5,HIGH,3.1
3.5.0,CVE-2026-34180,7.5,HIGH,3.1
3.5.0,CVE-2026-42766,5.9,MEDIUM,3.1
3.5.0,CVE-2026-45447,8.8,HIGH,3.1
3.5.0,CVE-2026-7383,8.1,HIGH,3.1
3.5.0,CVE-2026-9076,7.5,HIGH,3.1
3.0.2,CVE-2023-4807,7.8,HIGH,3.1
3.0.2,CVE-2023-5678,5.3,MEDIUM,3.1
3.0.2,CVE-2024-0727,5.5,MEDIUM,3.1
3.0.2,CVE-2025-68160,4.7,MEDIUM,3.1
3.0.2,CVE-2025-69418,4.0,MEDIUM,3.1
3.0.2,CVE-2025-69419,7.4,HIGH,3.1
3.0.2,CVE-2025-69420,7.5,HIGH,3.1
3.0.2,CVE-2025-69421,7.5,HIGH,3.1
3.0.2,CVE-2026-22795,5.5,MEDIUM,3.1
3.0.2,CVE-2026-22796,5.3,MEDIUM,3.1
3.0.2,CVE-2026-28387,8.1,HIGH,3.1
3.0.2,CVE-2026-28388,7.5,HIGH,3.1
3.0.2,CVE-2026-28389,7.5,HIGH,3.1
3.0.2,CVE-2026-28390,7.5,HIGH,3.1
3.0.2,CVE-2026-34180,7.5,HIGH,3.1
3.0.2,CVE-2026-42766,5.9,MEDIUM,3.1
3.0.2,CVE-2026-45447,8.8,HIGH,3.1
3.0.2,CVE-2026-7383,8.1,HIGH,3.1
3.0.2,CVE-2026-9076,7.5,HIGH,3.1
3.0.20,CVE-2026-34180,7.5,HIGH,3.1
3.0.20,CVE-2026-42766,5.9,MEDIUM,3.1
3.0.20,CVE-2026-45447,8.8,HIGH,3.1
3.0.20,CVE-2026-7383,8.1,HIGH,3.1
3.0.20,CVE-2026-9076,7.5,HIGH,3.1
3.0.18,CVE-2025-68160,4.7,MEDIUM,3.1
3.0.18,CVE-2025-69418,4.0,MEDIUM,3.1
3.0.18,CVE-2025-69419,7.4,HIGH,3.1
3.0.18,CVE-2025-69420,7.5,HIGH,3.1
3.0.18,CVE-2025-69421,7.5,HIGH,3.1
3.0.18,CVE-2026-22795,5.5,MEDIUM,3.1
3.0.18,CVE-2026-22796,5.3,MEDIUM,3.1
3.0.18,CVE-2026-28387,8.1,HIGH,3.1
3.0.18,CVE-2026-28388,7.5,HIGH,3.1
3.0.18,CVE-2026-28389,7.5,HIGH,3.1
3.0.18,CVE-2026-28390,7.5,HIGH,3.1
3.0.18,CVE-2026-34180,7.5,HIGH,3.1
3.0.18,CVE-2026-42766,5.9,MEDIUM,3.1
3.0.18,CVE-2026-45447,8.8,HIGH,3.1
3.0.18,CVE-2026-7383,8.1,HIGH,3.1
3.0.18,CVE-2026-9076,7.5,HIGH,3.1
1.1.1zc,CVE-2025-68160,4.7,MEDIUM,3.1
1.1.1zc,CVE-2025-69418,4.0,MEDIUM,3.1
1.1.1zc,CVE-2025-69419,7.4,HIGH,3.1
1.1.1zc,CVE-2025-69420,7.5,HIGH,3.1
1.1.1zc,CVE-2025-69421,7.5,HIGH,3.1
1.1.1zc,CVE-2026-22795,5.5,MEDIUM,3.1
1.1.1zc,CVE-2026-22796,5.3,MEDIUM,3.1
1.1.1zc,CVE-2026-28387,8.1,HIGH,3.1
1.1.1zc,CVE-2026-28388,7.5,HIGH,3.1
1.1.1zc,CVE-2026-28389,7.5,HIGH,3.1
1.1.1zc,CVE-2026-28390,7.5,HIGH,3.1
1.1.1zc,CVE-2026-34180,7.5,HIGH,3.1
1.1.1zc,CVE-2026-42766,5.9,MEDIUM,3.1
1.1.1zc,CVE-2026-45447,8.8,HIGH,3.1
1.1.1zc,CVE-2026-7383,8.1,HIGH,3.1
1.1.1zc,CVE-2026-9076,7.5,HIGH,3.1
1.0.2d,CVE-2023-5678,5.3,MEDIUM,3.1
1.0.2d,CVE-2024-0727,5.5,MEDIUM,3.1
1.0.2d,CVE-2025-68160,4.7,MEDIUM,3.1
1.0.2d,CVE-2025-69421,7.5,HIGH,3.1
1.0.2d,CVE-2026-22796,5.3,MEDIUM,3.1
1.0.2d,CVE-2026-28388,7.5,HIGH,3.1
1.0.2d,CVE-2026-28389,7.5,HIGH,3.1
1.0.2d,CVE-2026-28390,7.5,HIGH,3.1
1.0.2d,CVE-2026-34180,7.5,HIGH,3.1
1.0.2d,CVE-2026-42766,5.9,MEDIUM,3.1
1.0.2d,CVE-2026-45447,8.8,HIGH,3.1
1.0.2d,CVE-2026-7383,8.1,HIGH,3.1
1.0.2d,CVE-2026-9076,7.5,HIGH,3.1
1.1.1zd,CVE-2025-68160,4.7,MEDIUM,3.1
1.1.1zd,CVE-2025-69418,4.0,MEDIUM,3.1
1.1.1zd,CVE-2025-69419,7.4,HIGH,3.1
1.1.1zd,CVE-2025-69420,7.5,HIGH,3.1
1.1.1zd,CVE-2025-69421,7.5,HIGH,3.1
1.1.1zd,CVE-2026-22795,5.5,MEDIUM,3.1
1.1.1zd,CVE-2026-22796,5.3,MEDIUM,3.1
1.1.1zd,CVE-2026-28387,8.1,HIGH,3.1
1.1.1zd,CVE-2026-28388,7.5,HIGH,3.1
1.1.1zd,CVE-2026-28389,7.5,HIGH,3.1
1.1.1zd,CVE-2026-28390,7.5,HIGH,3.1
1.1.1zd,CVE-2026-34180,7.5,HIGH,3.1
1.1.1zd,CVE-2026-42766,5.9,MEDIUM,3.1
1.1.1zd,CVE-2026-45447,8.8,HIGH,3.1
1.1.1zd,CVE-2026-7383,8.1,HIGH,3.1
1.1.1zd,CVE-2026-9076,7.5,HIGH,3.1
1.1.1i,CVE-2023-4807,7.8,HIGH,3.1
1.1.1i,CVE-2023-5678,5.3,MEDIUM,3.1
1.1.1i,CVE-2024-0727,5.5,MEDIUM,3.1
1.1.1i,CVE-2025-68160,4.7,MEDIUM,3.1
1.1.1i,CVE-2025-69418,4.0,MEDIUM,3.1
1.1.1i,CVE-2025-69419,7.4,HIGH,3.1
1.1.1i,CVE-2025-69420,7.5,HIGH,3.1
1.1.1i,CVE-2025-69421,7.5,HIGH,3.1
1.1.1i,CVE-2026-22795,5.5,MEDIUM,3.1
1.1.1i,CVE-2026-22796,5.3,MEDIUM,3.1
1.1.1i,CVE-2026-28387,8.1,HIGH,3.1
1.1.1i,CVE-2026-28388,7.5,HIGH,3.1
1.1.1i,CVE-2026-28389,7.5,HIGH,3.1
1.1.1i,CVE-2026-28390,7.5,HIGH,3.1
1.1.1i,CVE-2026-34180,7.5,HIGH,3.1
1.1.1i,CVE-2026-42766,5.9,MEDIUM,3.1
1.1.1i,CVE-2026-45447,8.8,HIGH,3.1
1.1.1i,CVE-2026-7383,8.1,HIGH,3.1
1.1.1i,CVE-2026-9076,7.5,HIGH,3.1
1.0.2p,CVE-2023-5678,5.3,MEDIUM,3.1
1.0.2p,CVE-2024-0727,5.5,MEDIUM,3.1
1.0.2p,CVE-2025-68160,4.7,MEDIUM,3.1
1.0.2p,CVE-2025-69421,7.5,HIGH,3.1
1.0.2p,CVE-2026-22796,5.3,MEDIUM,3.1
1.0.2p,CVE-2026-28388,7.5,HIGH,3.1
1.0.2p,CVE-2026-28389,7.5,HIGH,3.1
1.0.2p,CVE-2026-28390,7.5,HIGH,3.1
1.0.2p,CVE-2026-34180,7.5,HIGH,3.1
1.0.2p,CVE-2026-42766,5.9,MEDIUM,3.1
1.0.2p,CVE-2026-45447,8.8,HIGH,3.1
1.0.2p,CVE-2026-7383,8.1,HIGH,3.1
1.0.2p,CVE-2026-9076,7.5,HIGH,3.1
3.0.8,CVE-2023-4807,7.8,HIGH,3.1
3.0.8,CVE-2023-5678,5.3,MEDIUM,3.1
3.0.8,CVE-2024-0727,5.5,MEDIUM,3.1
3.0.8,CVE-2025-68160,4.7,MEDIUM,3.1
3.0.8,CVE-2025-69418,4.0,MEDIUM,3.1
3.0.8,CVE-2025-69419,7.4,HIGH,3.1
3.0.8,CVE-2025-69420,7.5,HIGH,3.1
3.0.8,CVE-2025-69421,7.5,HIGH,3.1
3.0.8,CVE-2026-22795,5.5,MEDIUM,3.1
3.0.8,CVE-2026-22796,5.3,MEDIUM,3.1
3.0.8,CVE-2026-28387,8.1,HIGH,3.1
3.0.8,CVE-2026-28388,7.5,HIGH,3.1
3.0.8,CVE-2026-28389,7.5,HIGH,3.1
3.0.8,CVE-2026-28390,7.5,HIGH,3.1
3.0.8,CVE-2026-34180,7.5,HIGH,3.1
3.0.8,CVE-2026-42766,5.9,MEDIUM,3.1
3.0.8,CVE-2026-45447,8.8,HIGH,3.1
3.0.8,CVE-2026-7383,8.1,HIGH,3.1
3.0.8,CVE-2026-9076,7.5,HIGH,3.1
1.1.1b,CVE-2023-4807,7.8,HIGH,3.1
1.1.1b,CVE-2023-5678,5.3,MEDIUM,3.1
1.1.1b,CVE-2024-0727,5.5,MEDIUM,3.1
1.1.1b,CVE-2025-68160,4.7,MEDIUM,3.1
1.1.1b,CVE-2025-69418,4.0,MEDIUM,3.1
1.1.1b,CVE-2025-69419,7.4,HIGH,3.1
1.1.1b,CVE-2025-69420,7.5,HIGH,3.1
1.1.1b,CVE-2025-69421,7.5,HIGH,3.1
1.1.1b,CVE-2026-22795,5.5,MEDIUM,3.1
1.1.1b,CVE-2026-22796,5.3,MEDIUM,3.1
1.1.1b,CVE-2026-28387,8.1,HIGH,3.1
1.1.1b,CVE-2026-28388,7.5,HIGH,3.1
1.1.1b,CVE-2026-28389,7.5,HIGH,3.1
1.1.1b,CVE-2026-28390,7.5,HIGH,3.1
1.1.1b,CVE-2026-34180,7.5,HIGH,3.1
1.1.1b,CVE-2026-42766,5.9,MEDIUM,3.1
1.1.1b,CVE-2026-45447,8.8,HIGH,3.1
1.1.1b,CVE-2026-7383,8.1,HIGH,3.1
1.1.1b,CVE-2026-9076,7.5,HIGH,3.1
3.5.3,CVE-2025-68160,4.7,MEDIUM,3.1
3.5.3,CVE-2025-69418,4.0,MEDIUM,3.1
3.5.3,CVE-2025-69419,7.4,HIGH,3.1
3.5.3,CVE-2025-69420,7.5,HIGH,3.1
3.5.3,CVE-2025-69421,7.5,HIGH,3.1
3.5.3,CVE-2026-22795,5.5,MEDIUM,3.1
3.5.3,CVE-2026-22796,5.3,MEDIUM,3.1
3.5.3,CVE-2026-28387,8.1,HIGH,3.1
3.5.3,CVE-2026-28388,7.5,HIGH,3.1
3.5.3,CVE-2026-28389,7.5,HIGH,3.1
3.5.3,CVE-2026-28390,7.5,HIGH,3.1
3.5.3,CVE-2026-34180,7.5,HIGH,3.1
3.5.3,CVE-2026-42766,5.9,MEDIUM,3.1
3.5.3,CVE-2026-45447,8.8,HIGH,3.1
3.5.3,CVE-2026-7383,8.1,HIGH,3.1
3.5.3,CVE-2026-9076,7.5,HIGH,3.1
1.0.2n,CVE-2023-5678,5.3,MEDIUM,3.1
1.0.2n,CVE-2024-0727,5.5,MEDIUM,3.1
1.0.2n,CVE-2025-68160,4.7,MEDIUM,3.1
1.0.2n,CVE-2025-69421,7.5,HIGH,3.1
1.0.2n,CVE-2026-22796,5.3,MEDIUM,3.1
1.0.2n,CVE-2026-28388,7.5,HIGH,3.1
1.0.2n,CVE-2026-28389,7.5,HIGH,3.1
1.0.2n,CVE-2026-28390,7.5,HIGH,3.1
1.0.2n,CVE-2026-34180,7.5,HIGH,3.1
1.0.2n,CVE-2026-42766,5.9,MEDIUM,3.1
1.0.2n,CVE-2026-45447,8.8,HIGH,3.1
1.0.2n,CVE-2026-7383,8.1,HIGH,3.1
1.0.2n,CVE-2026-9076,7.5,HIGH,3.1
1.1.1j,CVE-2023-4807,7.8,HIGH,3.1
1.1.1j,CVE-2023-5678,5.3,MEDIUM,3.1
1.1.1j,CVE-2024-0727,5.5,MEDIUM,3.1
1.1.1j,CVE-2025-68160,4.7,MEDIUM,3.1
1.1.1j,CVE-2025-69418,4.0,MEDIUM,3.1
1.1.1j,CVE-2025-69419,7.4,HIGH,3.1
1.1.1j,CVE-2025-69420,7.5,HIGH,3.1
1.1.1j,CVE-2025-69421,7.5,HIGH,3.1
1.1.1j,CVE-2026-22795,5.5,MEDIUM,3.1
1.1.1j,CVE-2026-22796,5.3,MEDIUM,3.1
1.1.1j,CVE-2026-28387,8.1,HIGH,3.1
1.1.1j,CVE-2026-28388,7.5,HIGH,3.1
1.1.1j,CVE-2026-28389,7.5,HIGH,3.1
1.1.1j,CVE-2026-28390,7.5,HIGH,3.1
1.1.1j,CVE-2026-34180,7.5,HIGH,3.1
1.1.1j,CVE-2026-42766,5.9,MEDIUM,3.1
1.1.1j,CVE-2026-45447,8.8,HIGH,3.1
1.1.1j,CVE-2026-7383,8.1,HIGH,3.1
1.1.1j,CVE-2026-9076,7.5,HIGH,3.1
3.0.17,CVE-2025-68160,4.7,MEDIUM,3.1
3.0.17,CVE-2025-69418,4.0,MEDIUM,3.1
3.0.17,CVE-2025-69419,7.4,HIGH,3.1
3.0.17,CVE-2025-69420,7.5,HIGH,3.1
3.0.17,CVE-2025-69421,7.5,HIGH,3.1
3.0.17,CVE-2026-22795,5.5,MEDIUM,3.1
3.0.17,CVE-2026-22796,5.3,MEDIUM,3.1
3.0.17,CVE-2026-28387,8.1,HIGH,3.1
3.0.17,CVE-2026-28388,7.5,HIGH,3.1
3.0.17,CVE-2026-28389,7.5,HIGH,3.1
3.0.17,CVE-2026-28390,7.5,HIGH,3.1
3.0.17,CVE-2026-34180,7.5,HIGH,3.1
3.0.17,CVE-2026-42766,5.9,MEDIUM,3.1
3.0.17,CVE-2026-45447,8.8,HIGH,3.1
3.0.17,CVE-2026-7383,8.1,HIGH,3.1
3.0.17,CVE-2026-9076,7.5,HIGH,3.1
1.1.1f,CVE-2023-4807,7.8,HIGH,3.1
1.1.1f,CVE-2023-5678,5.3,MEDIUM,3.1
1.1.1f,CVE-2024-0727,5.5,MEDIUM,3.1
1.1.1f,CVE-2025-68160,4.7,MEDIUM,3.1
1.1.1f,CVE-2025-69418,4.0,MEDIUM,3.1
1.1.1f,CVE-2025-69419,7.4,HIGH,3.1
1.1.1f,CVE-2025-69420,7.5,HIGH,3.1
1.1.1f,CVE-2025-69421,7.5,HIGH,3.1
1.1.1f,CVE-2026-22795,5.5,MEDIUM,3.1
1.1.1f,CVE-2026-22796,5.3,MEDIUM,3.1
1.1.1f,CVE-2026-28387,8.1,HIGH,3.1
1.1.1f,CVE-2026-28388,7.5,HIGH,3.1
